epoch,accuracy,loss,val_accuracy,val_loss
0,0.8051282167434692,0.5639177560806274,0.8390804529190063,0.4412115812301636
1,0.8205128312110901,0.47347334027290344,0.8390804529190063,0.44502148032188416
2,0.8205128312110901,0.4800962507724762,0.8390804529190063,0.4411976635456085
3,0.8205128312110901,0.47205862402915955,0.8390804529190063,0.4424879550933838
4,0.8205128312110901,0.47160279750823975,0.8390804529190063,0.44370946288108826
5,0.8205128312110901,0.4757516384124756,0.8390804529190063,0.4425307512283325
6,0.8205128312110901,0.4716724753379822,0.8390804529190063,0.4413609206676483
7,0.8205128312110901,0.471056193113327,0.8390804529190063,0.4428254961967468
