epoch,accuracy,loss,val_accuracy,val_loss
0,0.8910256624221802,0.5028585195541382,0.8160919547080994,0.5403493046760559
1,0.8910256624221802,0.34763190150260925,0.8160919547080994,0.524476170539856
2,0.8910256624221802,0.34977084398269653,0.8160919547080994,0.4812014698982239
3,0.8910256624221802,0.34859931468963623,0.8160919547080994,0.5199093222618103
4,0.8910256624221802,0.34501463174819946,0.8160919547080994,0.49186941981315613
5,0.8910256624221802,0.34762951731681824,0.8160919547080994,0.5008640289306641
6,0.8910256624221802,0.3448845446109772,0.8160919547080994,0.5149536728858948
7,0.8910256624221802,0.345822274684906,0.8160919547080994,0.4946861267089844
